#                  name    selected         comp(a)    formation_energy    hull_dist(MASTER,atom_frac)        clex()    clex_hull_dist(MASTER,atom_frac)
    SCEL1_1_1_1_0_0_0/0           1      1.00000000          0.00000000                     0.00000000    0.00314247                          0.00000000
    SCEL1_1_1_1_0_0_0/1           1      0.00000000          0.03957646                     0.00000000    0.02920318                          0.00000000
    SCEL2_2_1_1_0_0_1/0           1      0.50000000          -0.01383632                    0.07908783    -0.00969197                         0.07960344
    SCEL2_2_1_1_0_1_1/0           1      0.50000000          -0.03327882                    0.06612617    -0.03272299                         0.06424942
    SCEL3_3_1_1_0_0_2/0           1      0.66666667          -0.06338554                    0.02815750    -0.06620118                         0.02627724
    SCEL3_3_1_1_0_0_2/1           1      0.33333333          0.02390491                     0.07507906    0.02893473                          0.07894881
    SCEL3_3_1_1_0_2_1/0           1      0.66666667          -0.10334154                    0.00418390    -0.10140516                         0.00515485
    SCEL3_3_1_1_0_2_1/1           1      0.33333333          -0.04529576                    0.02317856    -0.04676504                         0.02217399
    SCEL3_3_1_1_0_2_2/0           1      0.66666667          0.01616612                     0.07588850    0.01439320                          0.07463387
    SCEL3_3_1_1_0_2_2/1           1      0.33333333          0.01525024                     0.06858806    0.01529865                          0.06872175
    SCEL4_2_2_1_0_1_0/0           1      0.75000000          -0.08184416                    0.00946186    -0.08225865                         0.01039295
    SCEL4_2_2_1_0_1_0/1           1      0.25000000          0.00283177                     0.04071880    0.00586317                          0.04464811
    SCEL4_2_2_1_1_1_0/0           1      0.75000000          0.04062359                     0.07944343    0.03703392                          0.07856013
    SCEL4_2_2_1_1_1_0/1           1      0.25000000          -0.03132248                    0.01339540    -0.03019281                         0.01580333
    SCEL4_4_1_1_0_0_0/0           1      0.75000000          -0.03514166                    0.03614900    -0.01953635                         0.04623426
    SCEL4_4_1_1_0_0_0/1           1      0.50000000          0.02063093                     0.10206600    0.01785346                          0.09796705
    SCEL4_4_1_1_0_0_0/2           1      0.25000000          0.02262802                     0.05655580    0.02348086                          0.05874226
    SCEL4_4_1_1_0_0_2/0           1      0.75000000          -0.09671416                    0.00096471    -0.10044631                         0.00000000
    SCEL4_4_1_1_0_0_2/1           1      0.50000000          -0.04330832                    0.05943983    -0.03873256                         0.06024304
    SCEL4_4_1_1_0_0_2/2           1      0.25000000          0.01807152                     0.05291060    0.02137705                          0.05705922
    SCEL4_4_1_1_0_0_3/0           1      0.75000000          -0.01988016                    0.04486986    -0.02649033                         0.04226056
    SCEL4_4_1_1_0_0_3/1           1      0.50000000          -0.01958857                    0.07525300    -0.01587104                         0.07548405
    SCEL4_4_1_1_0_0_3/2           1      0.25000000          0.01329377                     0.04908840    0.01140786                          0.04908386
    SCEL4_4_1_1_0_1_0/0           1      0.75000000          -0.05279891                    0.02605914    -0.05762315                         0.02447037
    SCEL4_4_1_1_0_1_0/1           1      0.50000000          -0.02725232                    0.07014383    -0.03727731                         0.06121320
    SCEL4_4_1_1_0_1_0/2           1      0.25000000          0.00992627                     0.04639440    0.00889088                          0.04707028
    SCEL4_4_1_1_0_2_1/0           1      0.75000000          -0.04620766                    0.02982557    -0.04407911                         0.03220983
    SCEL4_4_1_1_0_2_1/1           1      0.50000000          -0.13246807                    0.00000000    -0.12909712                         0.00000000
    SCEL4_4_1_1_0_2_1/2           1      0.25000000          -0.04806673                    0.00000000    -0.04824884                         0.00135850
    SCEL5_1_1_5_0_0_0/0           1      0.80000000          -0.00600593                    0.04578589    -0.01306504                         0.04302779
    SCEL5_1_1_5_0_0_0/1           1      0.60000000          0.00576515                     0.07808825    -0.00115465                         0.07280134
    SCEL5_1_1_5_0_0_0/2           1      0.60000000          -0.00874985                    0.06901638    -0.00729139                         0.06896588
    SCEL5_1_1_5_0_0_0/3           1      0.40000000          -0.00212398                    0.06898825    -0.00315470                         0.06734454
    SCEL5_1_1_5_0_0_0/4           1      0.40000000          0.02927302                     0.09141468    0.02930528                          0.09053024
    SCEL5_1_1_5_0_0_0/5           1      0.20000000          0.02443009                     0.04580682    0.02674372                          0.05071721
    SCEL5_5_1_1_0_0_3/0           1      0.80000000          -0.05791073                    0.01694989    -0.06961658                         0.01161027
    SCEL5_5_1_1_0_0_3/1           1      0.60000000          -0.08757945                    0.01974788    -0.08145277                         0.02261501
    SCEL5_5_1_1_0_0_3/2           1      0.60000000          -0.05363025                    0.04096612    -0.04849951                         0.04321080
    SCEL5_5_1_1_0_0_3/3           1      0.40000000          -0.02531138                    0.05242582    -0.02964333                         0.04842409
    SCEL5_5_1_1_0_0_3/4           1      0.40000000          0.00539222                     0.07435696    -0.00406157                         0.06669678
    SCEL5_5_1_1_0_0_3/5           1      0.20000000          0.03095969                     0.05124815    0.03184294                          0.05496657
    SCEL5_5_1_1_0_0_4/0           1      0.80000000          -0.04938953                    0.02168389    -0.03419238                         0.03129039
    SCEL5_5_1_1_0_0_4/1           1      0.60000000          -0.04730905                    0.04491688    -0.05105919                         0.04161100
