#                  name    selected         comp(a)    formation_energy    hull_dist(MASTER,atom_frac)        clex()    clex_hull_dist(MASTER,atom_frac)
    SCEL1_1_1_1_0_0_0/0           1      1.00000000          0.00000000                     0.00000000    0.00757214                          0.00000000
    SCEL1_1_1_1_0_0_0/1           1      0.00000000          0.03957646                     0.00000000    0.02964285                          0.00000000
    SCEL2_2_1_1_0_0_1/0           1      0.50000000          -0.01383632                    0.07908783    -0.00939522                         0.07703926
    SCEL2_2_1_1_0_1_1/0           1      0.50000000          -0.03327882                    0.06612617    -0.03174212                         0.06214133
    SCEL3_3_1_1_0_0_2/0           1      0.66666667          -0.06338554                    0.02815750    -0.06678215                         0.02501588
    SCEL3_3_1_1_0_0_2/1           1      0.33333333          0.02390491                     0.07507906    0.02912621                          0.07789115
    SCEL3_3_1_1_0_2_1/0           1      0.66666667          -0.10334154                    0.00418390    -0.10360987                         0.00291925
    SCEL3_3_1_1_0_2_1/1           1      0.33333333          -0.04529576                    0.02317856    -0.04277639                         0.02396421
    SCEL3_3_1_1_0_2_2/0           1      0.66666667          0.01616612                     0.07588850    0.01504660                          0.07411313
    SCEL3_3_1_1_0_2_2/1           1      0.33333333          0.01525024                     0.06858806    0.01320656                          0.06595141
    SCEL4_2_2_1_0_1_0/0           1      0.75000000          -0.08184416                    0.00946186    -0.08582406                         0.00740227
    SCEL4_2_2_1_0_1_0/1           1      0.25000000          0.00283177                     0.04071880    0.00454955                          0.04333239
    SCEL4_2_2_1_1_1_0/0           1      0.75000000          0.04062359                     0.07944343    0.03633141                          0.07720540
    SCEL4_2_2_1_1_1_0/1           1      0.25000000          -0.03132248                    0.01339540    -0.03176777                         0.01427853
    SCEL4_4_1_1_0_0_0/0           1      0.75000000          -0.03514166                    0.03614900    -0.02329264                         0.04313451
    SCEL4_4_1_1_0_0_0/1           1      0.50000000          0.02063093                     0.10206600    0.01902246                          0.09598437
    SCEL4_4_1_1_0_0_0/2           1      0.25000000          0.02262802                     0.05655580    0.01950075                          0.05529335
    SCEL4_4_1_1_0_0_2/0           1      0.75000000          -0.09671416                    0.00096471    -0.09739392                         0.00079093
    SCEL4_4_1_1_0_0_2/1           1      0.50000000          -0.04330832                    0.05943983    -0.04080175                         0.05610157
    SCEL4_4_1_1_0_0_2/2           1      0.25000000          0.01807152                     0.05291060    0.02042214                          0.05603046
    SCEL4_4_1_1_0_0_3/0           1      0.75000000          -0.01988016                    0.04486986    -0.02736300                         0.04080860
    SCEL4_4_1_1_0_0_3/1           1      0.50000000          -0.01958857                    0.07525300    -0.01402561                         0.07395233
    SCEL4_4_1_1_0_0_3/2           1      0.25000000          0.01329377                     0.04908840    0.00752488                          0.04571265
    SCEL4_4_1_1_0_1_0/0           1      0.75000000          -0.05279891                    0.02605914    -0.05556089                         0.02469551
    SCEL4_4_1_1_0_1_0/1           1      0.50000000          -0.02725232                    0.07014383    -0.03849945                         0.05763644
    SCEL4_4_1_1_0_1_0/2           1      0.25000000          0.00992627                     0.04639440    0.01258334                          0.04975942
    SCEL4_4_1_1_0_2_1/0           1      0.75000000          -0.04620766                    0.02982557    -0.04546540                         0.03046436
    SCEL4_4_1_1_0_2_1/1           1      0.50000000          -0.13246807                    0.00000000    -0.12495411                         0.00000000
    SCEL4_4_1_1_0_2_1/2           1      0.25000000          -0.04806673                    0.00000000    -0.04961594                         0.00000000
    SCEL5_1_1_5_0_0_0/0           1      0.80000000          -0.00600593                    0.04578589    -0.01426551                         0.04307106
    SCEL5_1_1_5_0_0_0/1           1      0.60000000          0.00576515                     0.07808825    0.00000836                          0.07192198
    SCEL5_1_1_5_0_0_0/2           1      0.60000000          -0.00874985                    0.06901638    -0.00694735                         0.06757466
    SCEL5_1_1_5_0_0_0/3           1      0.40000000          -0.00212398                    0.06898825    -0.00213033                         0.06620607
    SCEL5_1_1_5_0_0_0/4           1      0.40000000          0.02927302                     0.09141468    0.03003752                          0.08918312
    SCEL5_1_1_5_0_0_0/5           1      0.20000000          0.02443009                     0.04580682    0.02499482                          0.04896583
    SCEL5_5_1_1_0_0_3/0           1      0.80000000          -0.05791073                    0.01694989    -0.06946826                         0.01240287
    SCEL5_5_1_1_0_0_3/1           1      0.60000000          -0.08757945                    0.01974788    -0.07938575                         0.02230066
    SCEL5_5_1_1_0_0_3/2           1      0.60000000          -0.05363025                    0.04096612    -0.04894466                         0.04132635
    SCEL5_5_1_1_0_0_3/3           1      0.40000000          -0.02531138                    0.05242582    -0.03097201                         0.04560488
    SCEL5_5_1_1_0_0_3/4           1      0.40000000          0.00539222                     0.07435696    -0.00109021                         0.06694902
