#                  name    selected         comp(a)    formation_energy    hull_dist(MASTER,atom_frac)        clex()    clex_hull_dist(MASTER,atom_frac)
    SCEL1_1_1_1_0_0_0/0           1      1.00000000          0.00000000                     0.00000000    0.00375346                          0.00000000
    SCEL1_1_1_1_0_0_0/1           1      0.00000000          0.03957646                     0.00000000    0.02714205                          0.00000000
    SCEL2_2_1_1_0_0_1/0           1      0.50000000          -0.01383632                    0.07908783    -0.01093717                         0.07738764
    SCEL2_2_1_1_0_1_1/0           1      0.50000000          -0.03327882                    0.06612617    -0.03280601                         0.06280840
    SCEL3_3_1_1_0_0_2/0           1      0.66666667          -0.06338554                    0.02815750    -0.06728001                         0.02451313
    SCEL3_3_1_1_0_0_2/1           1      0.33333333          0.02390491                     0.07507906    0.02738340                          0.07756528
    SCEL3_3_1_1_0_2_1/0           1      0.66666667          -0.10334154                    0.00418390    -0.10140465                         0.00403835
    SCEL3_3_1_1_0_2_1/1           1      0.33333333          -0.04529576                    0.02317856    -0.04243093                         0.02520453
    SCEL3_3_1_1_0_2_2/0           1      0.66666667          0.01616612                     0.07588850    0.01583432                          0.07438173
    SCEL3_3_1_1_0_2_2/1           1      0.33333333          0.01525024                     0.06858806    0.01474743                          0.06808830
    SCEL4_2_2_1_0_1_0/0           1      0.75000000          -0.08184416                    0.00946186    -0.08401353                         0.00724287
    SCEL4_2_2_1_0_1_0/1           1      0.25000000          0.00283177                     0.04071880    0.00607673                          0.04529830
    SCEL4_2_2_1_1_1_0/0           1      0.75000000          0.04062359                     0.07944343    0.03664535                          0.07619081
    SCEL4_2_2_1_1_1_0/1           1      0.25000000          -0.03132248                    0.01339540    -0.02828787                         0.01780662
    SCEL4_4_1_1_0_0_0/0           1      0.75000000          -0.03514166                    0.03614900    -0.02116538                         0.04315610
    SCEL4_4_1_1_0_0_0/1           1      0.50000000          0.02063093                     0.10206600    0.02037028                          0.09825927
    SCEL4_4_1_1_0_0_0/2           1      0.25000000          0.02262802                     0.05655580    0.02170255                          0.05779896
    SCEL4_4_1_1_0_0_2/0           1      0.75000000          -0.09671416                    0.00096471    -0.09573044                         0.00054750
    SCEL4_4_1_1_0_0_2/1           1      0.50000000          -0.04330832                    0.05943983    -0.04395918                         0.05537296
    SCEL4_4_1_1_0_0_2/2           1      0.25000000          0.01807152                     0.05291060    0.02001591                          0.05644964
    SCEL4_4_1_1_0_0_3/0           1      0.75000000          -0.01988016                    0.04486986    -0.02748517                         0.03954479
    SCEL4_4_1_1_0_0_3/1           1      0.50000000          -0.01958857                    0.07525300    -0.01708164                         0.07329132
    SCEL4_4_1_1_0_0_3/2           1      0.25000000          0.01329377                     0.04908840    0.00835674                          0.04712231
    SCEL4_4_1_1_0_1_0/0           1      0.75000000          -0.05279891                    0.02605914    -0.05751013                         0.02238767
    SCEL4_4_1_1_0_1_0/1           1      0.50000000          -0.02725232                    0.07014383    -0.03558682                         0.06095453
    SCEL4_4_1_1_0_1_0/2           1      0.25000000          0.00992627                     0.04639440    0.00886119                          0.04752587
    SCEL4_4_1_1_0_2_1/0           1      0.75000000          -0.04620766                    0.02982557    -0.04541542                         0.02929894
    SCEL4_4_1_1_0_2_1/1           1      0.50000000          -0.13246807                    0.00000000    -0.12701862                         0.00000000
    SCEL4_4_1_1_0_2_1/2           1      0.25000000          -0.04806673                    0.00000000    -0.05054615                         0.00000000
    SCEL5_1_1_5_0_0_0/0           1      0.80000000          -0.00600593                    0.04578589    -0.01464259                         0.04056845
    SCEL5_1_1_5_0_0_0/1           1      0.60000000          0.00576515                     0.07808825    -0.00146018                         0.07139275
    SCEL5_1_1_5_0_0_0/2           1      0.60000000          -0.00874985                    0.06901638    -0.00654479                         0.06821487
    SCEL5_1_1_5_0_0_0/3           1      0.40000000          -0.00212398                    0.06898825    -0.00235972                         0.06719279
    SCEL5_1_1_5_0_0_0/4           1      0.40000000          0.02927302                     0.09141468    0.02978554                          0.09015370
    SCEL5_1_1_5_0_0_0/5           1      0.20000000          0.02443009                     0.04580682    0.02546592                          0.05039536
    SCEL5_5_1_1_0_0_3/0           1      0.80000000          -0.05791073                    0.01694989    -0.06984929                         0.00989807
    SCEL5_5_1_1_0_0_3/1           1      0.60000000          -0.08757945                    0.01974788    -0.07744688                         0.02390106
    SCEL5_5_1_1_0_0_3/2           1      0.60000000          -0.05363025                    0.04096612    -0.05193629                         0.03984518
    SCEL5_5_1_1_0_0_3/3           1      0.40000000          -0.02531138                    0.05242582    -0.03025297                         0.04726905
    SCEL5_5_1_1_0_0_3/4           1      0.40000000          0.00539222                     0.07435696    -0.00087269                         0.06825496
    SCEL5_5_1_1_0_0_3/5           1      0.20000000          0.03095969                     0.05124815    0.03308595                          0.05674538
    SCEL5_5_1_1_0_0_4/0           1      0.80000000          -0.04938953                    0.02168389    -0.03225848                         0.03078185
    SCEL5_5_1_1_0_0_4/1           1      0.60000000          -0.04730905                    0.04491688    -0.04708715                         0.04287590
    SCEL5_5_1_1_0_0_4/2           1      0.60000000          0.00802395                     0.07950000    -0.00024716                         0.07215089
    SCEL5_5_1_1_0_0_4/3           1      0.40000000          0.01721022                     0.08279839    0.01780435                          0.08159570
    SCEL5_5_1_1_0_0_4/4           1      0.40000000          -0.01058398                    0.06294539    -0.01070802                         0.06122972
    SCEL5_5_1_1_0_0_4/5           1      0.20000000          0.02557549                     0.04676132    0.02684988                          0.05154866
    SCEL5_5_1_1_0_1_3/0           1      0.80000000          -0.07895133                    0.00526067    -0.08516998                         0.00138657
    SCEL5_5_1_1_0_1_3/1           1      0.60000000          -0.10494705                    0.00889313    -0.10474481                         0.00683986
    SCEL5_5_1_1_0_1_3/2           1      0.40000000          -0.05736098                    0.02953325    -0.06405664                         0.02312357
    SCEL5_5_1_1_0_1_3/3           1      0.20000000          -0.00083071                    0.02475615    0.00088409                          0.02991050
    SCEL5_5_1_1_0_4_3/0           1      0.80000000          -0.04813633                    0.02238011    -0.04639166                         0.02293008
    SCEL5_5_1_1_0_4_3/1           1      0.60000000          -0.04979265                    0.04336463    -0.05229694                         0.03961978
    SCEL5_5_1_1_0_4_3/2           1      0.60000000          -0.01327965                    0.06618525    -0.01611983                         0.06223047
    SCEL5_5_1_1_0_4_3/3           1      0.40000000          -0.01999398                    0.05622396    -0.02489140                         0.05109873
    SCEL5_5_1_1_0_4_3/4           1      0.40000000          0.00087202                     0.07112825    -0.00510651                         0.06523080
    SCEL5_5_1_1_0_4_3/5           1      0.20000000          -0.00893691                    0.01800098    -0.00329508                         0.02642786
    SCEL6_2_3_1_0_1_0/0           1      0.83333333          -0.04912427                    0.01780455    -0.05182664                         0.01626763
    SCEL6_2_3_1_0_1_0/1           1      0.66666667          -0.07678388                    0.02011850    -0.07321981                         0.02094925
    SCEL6_2_3_1_0_1_0/2           1      0.66666667          -0.06121288                    0.02946110    -0.05885568                         0.02956773
    SCEL6_2_3_1_0_1_0/3           1      0.50000000          -0.03806665                    0.06293428    -0.03816715                         0.05923431
    SCEL6_2_3_1_0_1_0/4           1      0.50000000          -0.01601665                    0.07763428    -0.01318680                         0.07588788
    SCEL6_2_3_1_0_1_0/5           1      0.33333333          0.01214624                     0.06626006    0.01051999                          0.06491772
    SCEL6_2_3_1_0_1_0/6           1      0.33333333          0.01073974                     0.06520519    0.01229757                          0.06625091
    SCEL6_2_3_1_0_1_0/7           1      0.16666667          0.02731914                     0.03957554    0.03119532                          0.04786748
    SCEL6_3_1_2_0_0_0/0           1      0.83333333          -0.05407094                    0.01510636    -0.05539667                         0.01432034
    SCEL6_3_1_2_0_0_0/1           1      0.66666667          -0.06642321                    0.02633490    -0.06261228                         0.02731377
    SCEL6_3_1_2_0_0_0/2           1      0.66666667          -0.07682738                    0.02009240    -0.07413659                         0.02039918
    SCEL6_3_1_2_0_0_0/3           1      0.50000000          -0.02988432                    0.06838917    -0.03338015                         0.06242565
    SCEL6_3_1_2_0_0_0/4           1      0.50000000          -0.01606932                    0.07759917    -0.01195345                         0.07671011
