#                  name    selected         comp(a)    formation_energy    hull_dist(MASTER,atom_frac)        clex()    clex_hull_dist(MASTER,atom_frac)
    SCEL1_1_1_1_0_0_0/0           1      1.00000000          0.00000000                     0.00000000    0.00056660                          0.00000000
    SCEL1_1_1_1_0_0_0/1           1      0.00000000          0.03957646                     0.00000000    0.03877452                          0.00000000
    SCEL2_2_1_1_0_0_1/0           1      0.50000000          -0.01383632                    0.07908783    -0.00480577                         0.08504272
    SCEL2_2_1_1_0_1_1/0           1      0.50000000          -0.03327882                    0.06612617    -0.03307391                         0.06619730
    SCEL3_3_1_1_0_0_2/0           1      0.66666667          -0.06338554                    0.02815750    -0.06602227                         0.02676255
    SCEL3_3_1_1_0_0_2/1           1      0.33333333          0.02390491                     0.07507906    0.00322294                          0.05967576
    SCEL3_3_1_1_0_2_1/0           1      0.66666667          -0.10334154                    0.00418390    -0.10303214                         0.00455662
    SCEL3_3_1_1_0_2_1/1           1      0.33333333          -0.04529576                    0.02317856    -0.04590920                         0.02282666
    SCEL3_3_1_1_0_2_2/0           1      0.66666667          0.01616612                     0.07588850    0.00726850                          0.07073701
    SCEL3_3_1_1_0_2_2/1           1      0.33333333          0.01525024                     0.06858806    -0.00007908                         0.05719925
    SCEL4_2_2_1_0_1_0/0           1      0.75000000          -0.08184416                    0.00946186    -0.07978845                         0.01102619
    SCEL4_2_2_1_0_1_0/1           1      0.25000000          0.00283177                     0.04071880    0.00072737                          0.03924765
    SCEL4_2_2_1_1_1_0/0           1      0.75000000          0.04062359                     0.07944343    0.04288684                          0.08112636
    SCEL4_2_2_1_1_1_0/1           1      0.25000000          -0.03132248                    0.01339540    -0.03091317                         0.01393521
    SCEL4_4_1_1_0_0_0/0           1      0.75000000          -0.03514166                    0.03614900    -0.02905287                         0.04001795
    SCEL4_4_1_1_0_0_0/1           1      0.50000000          0.02063093                     0.10206600    0.02102003                          0.10225992
    SCEL4_4_1_1_0_0_0/2           1      0.25000000          0.02262802                     0.05655580    0.01975303                          0.05446818
    SCEL4_4_1_1_0_0_2/0           1      0.75000000          -0.09671416                    0.00096471    -0.09686118                         0.00127035
    SCEL4_4_1_1_0_0_2/1           1      0.50000000          -0.04330832                    0.05943983    -0.04023165                         0.06142547
    SCEL4_4_1_1_0_0_2/2           1      0.25000000          0.01807152                     0.05291060    0.02208051                          0.05633016
    SCEL4_4_1_1_0_0_3/0           1      0.75000000          -0.01988016                    0.04486986    -0.03959480                         0.03399399
